2023-05-10 13:52:47,159 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Starting FederatedClientApplication on Hasnain-Rabbani with PID 22884 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client) 
2023-05-10 16:40:31,184 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - The following profiles are active: client2 
2023-05-10 16:40:31,659 [HikariPool-1 housekeeper] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Pool stats (total=10, active=0, idle=10, waiting=0) 
2023-05-10 16:40:31,660 [HikariPool-1 housekeeper] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Fill pool skipped, pool is at sufficient level. 
2023-05-10 16:40:34,329 [main] INFO  [RepositoryConfigurationDelegate] [RRN="] - [STAN="] - Bootstrapping Spring Data JPA repositories in DEFERRED mode. 
2023-05-10 16:40:34,523 [main] INFO  [RepositoryConfigurationDelegate] [RRN="] - [STAN="] - Finished Spring Data repository scanning in 167ms. Found 3 JPA repository interfaces. 
2023-05-10 16:40:34,744 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - Starting FederatedClientApplication on Hasnain-Rabbani with PID 7392 (E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client\target\classes started by hp in E:\Workspace\Eclipse\zeroinfinity\thesis\federated-client\federated-client) 
2023-05-10 16:40:34,749 [main] INFO  [FederatedClientApplication] [RRN="] - [STAN="] - The following profiles are active: client3 
2023-05-10 16:40:35,189 [main] INFO  [EnableEncryptablePropertiesBeanFactoryPostProcessor] [RRN="] - [STAN="] - Post-processing PropertySource instances 
2023-05-10 16:40:35,521 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy 
2023-05-10 16:40:35,522 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource commandLineArgs [org.springframework.core.env.SimpleCommandLinePropertySource] to EncryptableEnumerablePropertySourceWrapper 
2023-05-10 16:40:35,522 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 16:40:35,523 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 16:40:35,523 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 16:40:35,523 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper 
2023-05-10 16:40:35,523 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 16:40:35,524 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource applicationConfig: [file:./application-client2.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 16:40:36,009 [main] INFO  [DefaultLazyPropertyFilter] [RRN="] - [STAN="] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter 
2023-05-10 16:40:37,617 [main] INFO  [RepositoryConfigurationDelegate] [RRN="] - [STAN="] - Bootstrapping Spring Data JPA repositories in DEFERRED mode. 
2023-05-10 16:40:37,719 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat initialized with port(s): 9092 (http) 
2023-05-10 16:40:37,744 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Initializing ProtocolHandler ["http-nio-9092"] 
2023-05-10 16:40:37,746 [main] INFO  [StandardService] [RRN="] - [STAN="] - Starting service [Tomcat] 
2023-05-10 16:40:37,746 [main] INFO  [StandardEngine] [RRN="] - [STAN="] - Starting Servlet engine: [Apache Tomcat/9.0.36] 
2023-05-10 16:40:37,750 [main] INFO  [RepositoryConfigurationDelegate] [RRN="] - [STAN="] - Finished Spring Data repository scanning in 119ms. Found 3 JPA repository interfaces. 
2023-05-10 16:40:38,005 [main] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring embedded WebApplicationContext 
2023-05-10 16:40:38,005 [main] INFO  [ServletWebServerApplicationContext] [RRN="] - [STAN="] - Root WebApplicationContext: initialization completed in 6701 ms 
2023-05-10 16:40:38,020 [main] INFO  [DefaultLazyPropertyResolver] [RRN="] - [STAN="] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver 
2023-05-10 16:40:38,032 [main] INFO  [DefaultLazyPropertyDetector] [RRN="] - [STAN="] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector 
2023-05-10 16:40:38,328 [main] DEBUG [HikariConfig] [RRN="] - [STAN="] - Driver class com.mysql.cj.jdbc.Driver found in Thread context class loader sun.misc.Launcher$AppClassLoader@73d16e93 
2023-05-10 16:40:38,423 [main] INFO  [EnableEncryptablePropertiesBeanFactoryPostProcessor] [RRN="] - [STAN="] - Post-processing PropertySource instances 
2023-05-10 16:40:38,604 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-10 16:40:38,740 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource configurationProperties [org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource] to AOP Proxy 
2023-05-10 16:40:38,743 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource commandLineArgs [org.springframework.core.env.SimpleCommandLinePropertySource] to EncryptableEnumerablePropertySourceWrapper 
2023-05-10 16:40:38,744 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletConfigInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 16:40:38,745 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource servletContextInitParams [org.springframework.core.env.PropertySource$StubPropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 16:40:38,746 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemProperties [org.springframework.core.env.PropertiesPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 16:40:38,748 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource systemEnvironment [org.springframework.boot.env.SystemEnvironmentPropertySourceEnvironmentPostProcessor$OriginAwareSystemEnvironmentPropertySource] to EncryptableSystemEnvironmentPropertySourceWrapper 
2023-05-10 16:40:38,748 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource random [org.springframework.boot.env.RandomValuePropertySource] to EncryptablePropertySourceWrapper 
2023-05-10 16:40:38,749 [main] INFO  [EncryptablePropertySourceConverter] [RRN="] - [STAN="] - Converting PropertySource applicationConfig: [file:./application-client3.yml] [org.springframework.boot.env.OriginTrackedMapPropertySource] to EncryptableMapPropertySourceWrapper 
2023-05-10 16:40:39,070 [task-1] INFO  [LogHelper] [RRN="] - [STAN="] - HHH000204: Processing PersistenceUnitInfo [name: default] 
2023-05-10 16:40:39,149 [main] WARN  [JpaBaseConfiguration$JpaWebConfiguration] [RRN="] - [STAN="] - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
2023-05-10 16:40:39,232 [task-1] INFO  [Version] [RRN="] - [STAN="] - HHH000412: Hibernate ORM core version 5.4.17.Final 
2023-05-10 16:40:39,376 [main] INFO  [DefaultLazyPropertyFilter] [RRN="] - [STAN="] - Property Filter custom Bean not found with name 'encryptablePropertyFilter'. Initializing Default Property Filter 
2023-05-10 16:40:39,713 [task-1] INFO  [Version] [RRN="] - [STAN="] - HCANN000001: Hibernate Commons Annotations {5.1.0.Final} 
2023-05-10 16:40:40,479 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - HikariPool-1 - configuration: 
2023-05-10 16:40:40,498 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - allowPoolSuspension.............false 
2023-05-10 16:40:40,499 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - autoCommit......................true 
2023-05-10 16:40:40,519 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - catalog.........................none 
2023-05-10 16:40:40,520 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - connectionInitSql...............none 
2023-05-10 16:40:40,520 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - connectionTestQuery.............none 
2023-05-10 16:40:40,520 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - connectionTimeout...............30000 
2023-05-10 16:40:40,524 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSource......................none 
2023-05-10 16:40:40,525 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSourceClassName.............none 
2023-05-10 16:40:40,527 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSourceJNDI..................none 
2023-05-10 16:40:40,528 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSourceProperties............{password=<masked>} 
2023-05-10 16:40:40,529 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - driverClassName................."com.mysql.cj.jdbc.Driver" 
2023-05-10 16:40:40,530 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - exceptionOverrideClassName......none 
2023-05-10 16:40:40,530 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - healthCheckProperties...........{} 
2023-05-10 16:40:40,530 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - healthCheckRegistry.............none 
2023-05-10 16:40:40,531 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - idleTimeout.....................600000 
2023-05-10 16:40:40,531 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - initializationFailTimeout.......1 
2023-05-10 16:40:40,531 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - isolateInternalQueries..........false 
2023-05-10 16:40:40,534 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - jdbcUrl.........................jdbc:mysql://localhost:3306/test2 
2023-05-10 16:40:40,534 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - leakDetectionThreshold..........0 
2023-05-10 16:40:40,534 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - maxLifetime.....................1800000 
2023-05-10 16:40:40,534 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - maximumPoolSize.................10 
2023-05-10 16:40:40,535 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - metricRegistry..................none 
2023-05-10 16:40:40,536 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - metricsTrackerFactory...........none 
2023-05-10 16:40:40,538 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - minimumIdle.....................10 
2023-05-10 16:40:40,543 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - password........................<masked> 
2023-05-10 16:40:40,543 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - poolName........................"HikariPool-1" 
2023-05-10 16:40:40,544 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - readOnly........................false 
2023-05-10 16:40:40,545 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - registerMbeans..................false 
2023-05-10 16:40:40,545 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - scheduledExecutor...............none 
2023-05-10 16:40:40,546 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - schema..........................none 
2023-05-10 16:40:40,546 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - threadFactory...................internal 
2023-05-10 16:40:40,546 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - transactionIsolation............default 
2023-05-10 16:40:40,546 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - username........................"root" 
2023-05-10 16:40:40,546 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - validationTimeout...............5000 
2023-05-10 16:40:40,547 [task-1] INFO  [HikariDataSource] [RRN="] - [STAN="] - HikariPool-1 - Starting... 
2023-05-10 16:40:41,275 [task-1] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6544e8af 
2023-05-10 16:40:41,279 [task-1] INFO  [HikariDataSource] [RRN="] - [STAN="] - HikariPool-1 - Start completed. 
2023-05-10 16:40:41,322 [task-1] INFO  [Dialect] [RRN="] - [STAN="] - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect 
2023-05-10 16:40:41,401 [HikariPool-1 housekeeper] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Pool stats (total=1, active=1, idle=0, waiting=0) 
2023-05-10 16:40:41,427 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@492feafa 
2023-05-10 16:40:41,433 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@812e0c1 
2023-05-10 16:40:41,438 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@39d00d33 
2023-05-10 16:40:41,443 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@683d1f8e 
2023-05-10 16:40:41,448 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2cae0c54 
2023-05-10 16:40:41,453 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6c730302 
2023-05-10 16:40:41,461 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2d737a46 
2023-05-10 16:40:41,466 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@cd45135 
2023-05-10 16:40:41,471 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@303b7063 
2023-05-10 16:40:41,471 [HikariPool-1 connection adder] DEBUG [HikariPool] [RRN="] - [STAN="] - HikariPool-1 - After adding stats (total=10, active=0, idle=10, waiting=0) 
2023-05-10 16:40:41,499 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/v2/api-docs'], [] 
2023-05-10 16:40:41,499 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/ui'], [] 
2023-05-10 16:40:41,500 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-resources/**'], [] 
2023-05-10 16:40:41,500 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/**'], [] 
2023-05-10 16:40:41,500 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-ui.html'], [] 
2023-05-10 16:40:41,500 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/webjars/**'], [] 
2023-05-10 16:40:41,593 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-10 16:40:41,799 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7c1a8f0f, org.springframework.security.web.context.SecurityContextPersistenceFilter@423a0e1d, org.springframework.security.web.header.HeaderWriterFilter@2839e3c8, org.springframework.web.filter.CorsFilter@3730f716, org.springframework.security.web.authentication.logout.LogoutFilter@377874b4, com.zeroinfinity.federatedclient.config.JwtRequestFilter@3e67f5f2, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3becc950, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7e15f4d4, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@7730ef88, org.springframework.security.web.session.SessionManagementFilter@6a6c7f42, org.springframework.security.web.access.ExceptionTranslationFilter@4c51077d, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@fd413fb] 
2023-05-10 16:40:42,096 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat initialized with port(s): 9093 (http) 
2023-05-10 16:40:42,128 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Initializing ProtocolHandler ["http-nio-9093"] 
2023-05-10 16:40:42,129 [main] INFO  [StandardService] [RRN="] - [STAN="] - Starting service [Tomcat] 
2023-05-10 16:40:42,130 [main] INFO  [StandardEngine] [RRN="] - [STAN="] - Starting Servlet engine: [Apache Tomcat/9.0.36] 
2023-05-10 16:40:42,536 [main] INFO  [[/]] [RRN="] - [STAN="] - Initializing Spring embedded WebApplicationContext 
2023-05-10 16:40:42,537 [main] INFO  [ServletWebServerApplicationContext] [RRN="] - [STAN="] - Root WebApplicationContext: initialization completed in 7570 ms 
2023-05-10 16:40:42,549 [main] INFO  [DefaultLazyPropertyResolver] [RRN="] - [STAN="] - Property Resolver custom Bean not found with name 'encryptablePropertyResolver'. Initializing Default Property Resolver 
2023-05-10 16:40:42,557 [main] INFO  [DefaultLazyPropertyDetector] [RRN="] - [STAN="] - Property Detector custom Bean not found with name 'encryptablePropertyDetector'. Initializing Default Property Detector 
2023-05-10 16:40:42,568 [main] INFO  [Http11NioProtocol] [RRN="] - [STAN="] - Starting ProtocolHandler ["http-nio-9092"] 
2023-05-10 16:40:42,705 [main] INFO  [TomcatWebServer] [RRN="] - [STAN="] - Tomcat started on port(s): 9092 (http) with context path '' 
2023-05-10 16:40:42,724 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Context refreshed 
2023-05-10 16:40:42,984 [main] INFO  [DocumentationPluginsBootstrapper] [RRN="] - [STAN="] - Found 1 custom documentation plugin(s) 
2023-05-10 16:40:43,102 [main] DEBUG [HikariConfig] [RRN="] - [STAN="] - Driver class com.mysql.cj.jdbc.Driver found in Thread context class loader sun.misc.Launcher$AppClassLoader@73d16e93 
2023-05-10 16:40:43,192 [main] INFO  [ApiListingReferenceScanner] [RRN="] - [STAN="] - Scanning for api listing references 
2023-05-10 16:40:43,503 [main] INFO  [ThreadPoolTaskExecutor] [RRN="] - [STAN="] - Initializing ExecutorService 'applicationTaskExecutor' 
2023-05-10 16:40:43,746 [task-1] INFO  [LogHelper] [RRN="] - [STAN="] - HHH000204: Processing PersistenceUnitInfo [name: default] 
2023-05-10 16:40:43,762 [main] WARN  [JpaBaseConfiguration$JpaWebConfiguration] [RRN="] - [STAN="] - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning 
2023-05-10 16:40:43,942 [task-1] INFO  [Version] [RRN="] - [STAN="] - HHH000412: Hibernate ORM core version 5.4.17.Final 
2023-05-10 16:40:44,715 [task-1] INFO  [JtaPlatformInitiator] [RRN="] - [STAN="] - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform] 
2023-05-10 16:40:44,786 [task-1] INFO  [LocalContainerEntityManagerFactoryBean] [RRN="] - [STAN="] - Initialized JPA EntityManagerFactory for persistence unit 'default' 
2023-05-10 16:40:44,826 [main] INFO  [CachingOperationNameGenerator] [RRN="] - [STAN="] - Generating unique operation named: allModelsUsingGET_1 
2023-05-10 16:40:44,912 [main] INFO  [DeferredRepositoryInitializationListener] [RRN="] - [STAN="] - Triggering deferred initialization of Spring Data repositories… 
2023-05-10 16:40:45,191 [task-1] INFO  [Version] [RRN="] - [STAN="] - HCANN000001: Hibernate Commons Annotations {5.1.0.Final} 
2023-05-10 16:40:46,177 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - HikariPool-1 - configuration: 
2023-05-10 16:40:46,184 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/v2/api-docs'], [] 
2023-05-10 16:40:46,184 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/ui'], [] 
2023-05-10 16:40:46,184 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-resources/**'], [] 
2023-05-10 16:40:46,185 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/configuration/**'], [] 
2023-05-10 16:40:46,185 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/swagger-ui.html'], [] 
2023-05-10 16:40:46,185 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: Ant [pattern='/webjars/**'], [] 
2023-05-10 16:40:46,214 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - allowPoolSuspension.............false 
2023-05-10 16:40:46,215 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - autoCommit......................true 
2023-05-10 16:40:46,215 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - catalog.........................none 
2023-05-10 16:40:46,217 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - connectionInitSql...............none 
2023-05-10 16:40:46,218 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - connectionTestQuery.............none 
2023-05-10 16:40:46,218 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - connectionTimeout...............30000 
2023-05-10 16:40:46,218 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSource......................none 
2023-05-10 16:40:46,218 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSourceClassName.............none 
2023-05-10 16:40:46,218 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSourceJNDI..................none 
2023-05-10 16:40:46,219 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - dataSourceProperties............{password=<masked>} 
2023-05-10 16:40:46,219 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - driverClassName................."com.mysql.cj.jdbc.Driver" 
2023-05-10 16:40:46,219 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - exceptionOverrideClassName......none 
2023-05-10 16:40:46,220 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - healthCheckProperties...........{} 
2023-05-10 16:40:46,220 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - healthCheckRegistry.............none 
2023-05-10 16:40:46,220 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - idleTimeout.....................600000 
2023-05-10 16:40:46,220 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - initializationFailTimeout.......1 
2023-05-10 16:40:46,220 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - isolateInternalQueries..........false 
2023-05-10 16:40:46,220 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - jdbcUrl.........................jdbc:mysql://localhost:3306/test3 
2023-05-10 16:40:46,220 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - leakDetectionThreshold..........0 
2023-05-10 16:40:46,221 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - maxLifetime.....................1800000 
2023-05-10 16:40:46,221 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - maximumPoolSize.................10 
2023-05-10 16:40:46,221 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - metricRegistry..................none 
2023-05-10 16:40:46,221 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - metricsTrackerFactory...........none 
2023-05-10 16:40:46,222 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - minimumIdle.....................10 
2023-05-10 16:40:46,222 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - password........................<masked> 
2023-05-10 16:40:46,222 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - poolName........................"HikariPool-1" 
2023-05-10 16:40:46,224 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - readOnly........................false 
2023-05-10 16:40:46,224 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - registerMbeans..................false 
2023-05-10 16:40:46,224 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - scheduledExecutor...............none 
2023-05-10 16:40:46,224 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - schema..........................none 
2023-05-10 16:40:46,225 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - threadFactory...................internal 
2023-05-10 16:40:46,225 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - transactionIsolation............default 
2023-05-10 16:40:46,225 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - username........................"root" 
2023-05-10 16:40:46,225 [task-1] DEBUG [HikariConfig] [RRN="] - [STAN="] - validationTimeout...............5000 
2023-05-10 16:40:46,226 [task-1] INFO  [HikariDataSource] [RRN="] - [STAN="] - HikariPool-1 - Starting... 
2023-05-10 16:40:46,392 [main] INFO  [PropertySourcedRequestMappingHandlerMapping] [RRN="] - [STAN="] - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)] 
2023-05-10 16:40:46,756 [main] INFO  [DefaultSecurityFilterChain] [RRN="] - [STAN="] - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7e87ef9e, org.springframework.security.web.context.SecurityContextPersistenceFilter@3becc950, org.springframework.security.web.header.HeaderWriterFilter@2291d9a0, org.springframework.web.filter.CorsFilter@e3b0369, org.springframework.security.web.authentication.logout.LogoutFilter@16c1519e, com.zeroinfinity.federatedclient.config.JwtRequestFilter@fd53053, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@79476a4e, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4eaf7902, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@45843650, org.springframework.security.web.session.SessionManagementFilter@423a0e1d, org.springframework.security.web.access.ExceptionTranslationFilter@2839e3c8, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@64bebd55] 
2023-05-10 16:40:46,840 [main] INFO  [DeferredRepositoryInitializationListener] [RRN="] - [STAN="] - Spring Data repositories initialized! 
